항명,호출부호,선명,입항횟수,입항횟수,구분,외내,입출,총톤수,입항일시,출항일시,CIQ수속일자,수리일시,항해구분,MRN 번호,계선장소,계선장소,계선장소,차항지,전출항지,선박용도,"외항:한국인선원수
내항:해기사선원수","외항:외국인선원수
내항:보통선원수",승무원승선수,승무원하선수,승객승선수,승객하선수,승객,예선,도선,부선호출부호1,부선호출부호2
부산,DSQX2,SANSTAR DREAM,2024,067,최종,외항,입항,"5,319",2024-09-07 13:55,2024-09-07 17:50,2024-09-07 13:30,2024-09-11 09:32,기타,24PSLCP571I,MSL,01,신항 다목적부두,마산,KANAZAWA,세미(혼재)컨테이너선,8,9,1,1,,,,N,N,,
부산,DSQX2,SANSTAR DREAM,2024,067,최종,외항,출항,"5,319",2024-09-07 13:55,2024-09-07 17:50,2024-09-07 17:00,2024-09-11 10:10,기타,24PSLCB572E,MSL,01,신항 다목적부두,마산,KANAZAWA,세미(혼재)컨테이너선,8,9,1,1,,,,Y,N,,
부산,SVBX7,CRYSTALIA,2024,001,최종,외항,출항,"41,882",2024-09-07 14:05,2024-09-07 20:30,2024-09-07 19:30,2024-09-09 12:27,기타,24SEHAB145E,WAN,05,남외항 N-5박지,MELBOURNE,HAKATA/FUKUOKA,산물선(벌크선),,23,,,,,,N,N,,
부산,SVBX7,CRYSTALIA,2024,001,최종,외항,입항,"41,882",2024-09-07 14:05,2024-09-07 20:30,2024-09-07 15:05,2024-09-09 12:27,기타,24SEHAB145I,WAN,05,남외항 N-5박지,AUSTRALIA /OTHER-POR,HAKATA/FUKUOKA,산물선(벌크선),,23,,,,,,N,N,,
부산,080444,625 덕양,2024,071,최종,내항,입항,226,2024-09-07 14:10,2024-09-11 12:30,,2024-09-12 15:33,기타,,*NB,01,남부민방파제,기타항,기타항,기타선,3,0,0,0,0,0,0,N,N,,
부산,080444,625 덕양,2024,071,최종,내항,출항,226,2024-09-07 14:10,2024-09-11 12:30,,2024-09-12 15:33,기타,,*NB,01,남부민방파제,기타항,기타항,기타선,3,0,0,0,0,0,0,N,N,,
부산,244802,동해글로리,2024,008,최종,내항,출항,"1,170",2024-09-07 14:25,2024-09-07 19:45,,2024-09-09 12:28,기타,,MBM,01,미원안벽,울산,여수,석유제품 운반선,5,3,0,0,0,0,0,Y,N,,
부산,244802,동해글로리,2024,008,최종,내항,입항,"1,170",2024-09-07 14:25,2024-09-07 19:45,,2024-09-09 12:28,기타,,MBM,01,미원안벽,울산,여수,석유제품 운반선,5,3,0,0,0,0,0,Y,N,,
부산,999018,서해15호,2024,010,최종,내항,출항,198,2024-09-07 14:40,2024-09-08 09:20,2024-01-21 21:00,2024-09-09 09:13,기타,,MYF,11,선기조합-11(송린),기타항,인천,기타 예선,2,2,,,,,,N,N,171809,
부산,999018,서해15호,2024,010,최종,내항,입항,198,2024-09-07 14:40,2024-09-08 09:20,2024-01-21 21:00,2024-09-09 09:13,기타,,WAN,03,남외항 N-3박지,광양,인천,기타 예선,2,2,,,,,,N,N,171809,
부산,V7ER5,SKY JADE,2024,033,최종,외항,출항,"9,988",2024-09-07 14:42,2024-09-08 07:06,2024-09-08 07:06,2024-09-09 08:45,기타,24SNKO3849E,MBS,01,신선대부두 1선석,울산,NINGBO,풀컨테이너선,4,14,,,,,,Y,Y,,
부산,V7ER5,SKY JADE,2024,033,최종,외항,입항,"9,988",2024-09-07 14:42,2024-09-08 07:06,2024-09-07 14:42,2024-09-09 08:45,기타,24SNKO3923I,MBS,05,신선대부두 5선석,울산,NINGBO,풀컨테이너선,4,14,,,,,,Y,Y,,
부산,D7XP,WECAN,2024,029,최종,외항,입항,"9,910",2024-09-07 15:06,2024-09-08 12:06,2024-09-07 15:06,2024-09-09 08:52,기타,24KMTC3627I,MBS,05,신선대부두 5선석,울산,광양,풀컨테이너선,2,16,1,1,,,,Y,Y,,
부산,D7XP,WECAN,2024,029,최종,외항,출항,"9,910",2024-09-07 15:06,2024-09-08 12:06,2024-09-08 12:06,2024-09-09 08:52,기타,24KMTC3690E,MBS,05,신선대부두 5선석,울산,광양,풀컨테이너선,2,16,1,1,,,,Y,Y,,
부산,080048,대림1호,2024,008,최종,내항,입항,212,2024-09-07 15:20,2024-09-11 00:10,,2024-09-11 09:49,기타,,OLH,01,청학안벽,군산,울산,기타 예선,4,1,,,,,,N,N,088411,
부산,080048,대림1호,2024,008,최종,내항,출항,212,2024-09-07 15:20,2024-09-11 00:10,,2024-09-11 09:49,기타,,OLH,01,청학안벽,기타항,울산,기타 예선,4,1,,,,,,N,N,088411,
부산,3E3871,MARINE HERCULES,2024,003,최종,외항,출항,"5,256",2024-09-07 15:20,2024-09-09 15:40,2024-09-09 14:40,2024-09-12 11:18,기타,24SEHAB144E,MK6,01,감천 6부두 1선석,여수,MUTSURE,석유제품 운반선,2,15,,,,,1,Y,Y,,
부산,3E3871,MARINE HERCULES,2024,003,최종,외항,입항,"5,256",2024-09-07 15:20,2024-09-09 15:40,2024-09-07 16:20,2024-09-12 11:18,기타,24SEHAB144I,MK6,01,감천 6부두 1선석,여수,MUTSURE,석유제품 운반선,2,15,,,,,1,Y,Y,,
부산,021285,1003종영호,2024,010,최종,내항,출항,46,2024-09-07 15:30,2024-09-08 19:40,,2024-09-10 10:20,기타,,MBM,01,미원안벽,기타항,기타항,기타 예선,2,1,0,0,0,0,0,N,N,150055,
부산,021285,1003종영호,2024,010,최종,내항,입항,46,2024-09-07 15:30,2024-09-08 19:40,,2024-09-10 10:20,기타,,MBM,01,미원안벽,기타항,기타항,기타 예선,2,1,0,0,0,0,0,N,N,150055,
부산,9V6597,YM TRUST,2024,002,최종,외항,입항,"118,524",2024-09-07 15:46,2024-09-08 14:41,2024-09-07 16:00,2024-09-09 09:08,기타,24MAEU0760I,MSN,08,신항 2부두 5선석,NEWARK,YANGSHAN,풀컨테이너선,,23,,,,,,Y,Y,,
부산,9V6597,YM TRUST,2024,002,최종,외항,출항,"118,524",2024-09-07 15:46,2024-09-08 14:41,2024-09-08 14:00,2024-09-09 09:30,기타,24MAEU0760E,MSN,08,신항 2부두 5선석,NEWARK,YANGSHAN,풀컨테이너선,,23,,,,,,Y,Y,,
부산,160022,오션콩코드2,2024,007,최종,내항,입항,"7,332",2024-09-07 16:20,2024-09-07 17:45,2024-09-07 16:20,2024-09-09 09:10,기타,,WAN,03,남외항 N-3박지,동해,군산,산물선(벌크선),7,9,,,,,,N,N,,
부산,160022,오션콩코드2,2024,007,최종,내항,출항,"7,332",2024-09-07 16:20,2024-09-07 17:45,2024-09-07 17:45,2024-09-09 09:10,기타,,WAN,03,남외항 N-3박지,동해,군산,산물선(벌크선),7,9,,,,,,N,N,,
부산,D5XC3,YM TRIUMPH,2024,005,최종,외항,출항,"115,761",2024-09-07 16:53,2024-09-08 16:05,2024-09-08 16:05,2024-09-09 09:33,기타,24YMJA0168E,MS4,02,신항 4부두 2선석,KAOHSIUNG,TACOMA,풀컨테이너선,,28,,,,,,Y,Y,,
부산,D5XC3,YM TRIUMPH,2024,005,최종,외항,입항,"115,761",2024-09-07 16:53,2024-09-08 16:05,2024-09-07 16:53,2024-09-09 09:18,기타,24YMJA0173I,MS4,02,신항 4부두 2선석,KAOHSIUNG,TACOMA,풀컨테이너선,,28,,,,,,Y,Y,,
부산,969108,501고려호,2024,057,최종,내항,출항,67,2024-09-07 17:00,2024-09-07 17:10,,2024-09-27 16:22,기타,,MWB,01,봉래동물량장,기타항,기타항,견인용예선,3,0,0,0,0,0,0,N,N,,
부산,969108,501고려호,2024,057,최종,내항,입항,67,2024-09-07 17:00,2024-09-07 17:10,,2024-09-27 16:22,기타,,MWB,01,봉래동물량장,기타항,기타항,견인용예선,3,0,0,0,0,0,0,N,N,,
부산,DSDW3,현대500,2024,038,최종,내항,출항,38,2024-09-07 17:00,2024-09-07 17:10,,2024-11-21 15:36,기타,,MWB,01,봉래동물량장,기타항,기타항,기타 예선,1,1,0,0,0,0,0,N,N,,
부산,DSDW3,현대500,2024,038,최종,내항,입항,38,2024-09-07 17:00,2024-09-07 17:10,,2024-11-21 15:35,기타,,MWB,01,봉래동물량장,기타항,기타항,기타 예선,1,1,0,0,0,0,0,N,N,,
부산,D7SL,NINA,2024,241,최종,외항,출항,362,2024-09-07 17:20,2024-09-08 09:10,2024-09-08 07:40,2024-09-09 08:45,기타,24NINAA241E,MBF,08,국제여객터미널 8선석,HITAKATSU,HITAKATSU,여객선,7,,,,,,187,N,N,,
부산,D7SL,NINA,2024,241,최종,외항,입항,362,2024-09-07 17:20,2024-09-08 09:10,2024-09-07 17:20,2024-09-09 08:45,기타,24NINAS241I,MBF,08,국제여객터미널 8선석,HITAKATSU,HITAKATSU,여객선,7,,,,,,221,N,N,,
부산,BKTC6,HE YANG,2024,028,최종,외항,출항,"9,030",2024-09-07 17:35,2024-09-08 09:51,2024-09-08 09:51,2024-09-09 10:38,기타,24PCSLI002E,MBS,03,신선대부두 3선석,광양,ZHANGJIAGANG,풀컨테이너선,,19,,,,,,Y,Y,,
부산,BKTC6,HE YANG,2024,028,최종,외항,입항,"9,030",2024-09-07 17:35,2024-09-08 09:51,2024-09-07 17:35,2024-09-09 10:38,기타,24PCSLI005I,MBS,03,신선대부두 3선석,광양,ZHANGJIAGANG,풀컨테이너선,,19,,,,,,Y,Y,,
부산,D7DZ,PANSTAR TSUSHIMA LINK,2024,309,최종,외항,출항,457,2024-09-07 17:55,2024-09-08 08:40,2024-09-08 07:20,2024-09-09 08:44,기타,24PSLCT330E,MBF,07,국제여객터미널 7선석,HITAKATSU,HITAKATSU,여객선,7,,2,2,,,126,N,N,,
부산,D7DZ,PANSTAR TSUSHIMA LINK,2024,309,최종,외항,입항,457,2024-09-07 17:55,2024-09-08 08:40,2024-09-07 17:55,2024-09-09 08:44,기타,24PSLCT329I,MBF,07,국제여객터미널 7선석,HITAKATSU,HITAKATSU,여객선,7,,,2,,,279,N,N,,
부산,035775,코리아나,2024,003,최초,내항,입항,82,2024-09-07 18:00,2024-09-08 06:00,,,기타,,MBQ,01,용호부두,여수,삼척,기타선,2,1,0,0,0,0,0,N,N,,
부산,035775,코리아나,2024,003,최초,내항,출항,82,2024-09-07 18:00,2024-09-08 06:00,,,기타,,MBQ,01,용호부두,여수,삼척,기타선,1,1,0,0,0,0,0,N,N,,
부산,DSAF8,305 성신호,2024,045,최종,내항,출항,64,2024-09-07 18:00,2024-09-10 01:15,,2024-09-19 12:40,기타,,MQC,01,HJ 중공업 안벽,기타항,기타항,기타 예선,4,0,0,0,0,0,0,N,N,086294,
부산,DSAF8,305 성신호,2024,045,최종,내항,입항,64,2024-09-07 18:00,2024-09-10 01:15,,2024-09-19 12:40,기타,,MQC,01,HJ 중공업 안벽,기타항,기타항,기타 예선,4,0,0,0,0,0,0,N,N,086294,
부산,162805,유한1호,2024,041,최종,내항,출항,337,2024-09-07 18:10,2024-09-08 07:55,,2024-09-09 12:28,기타,,MW5,01,5물량장 1선석,목포,울산,기타 유조선,3,2,0,0,0,0,0,N,N,,
부산,162805,유한1호,2024,041,최종,내항,입항,337,2024-09-07 18:10,2024-09-08 07:55,,2024-09-09 12:28,기타,,MW5,01,5물량장 1선석,목포,울산,기타 유조선,3,2,0,0,0,0,0,N,N,,
부산,DSQA3,단양,2024,010,최종,내항,입항,"5,996",2024-09-07 18:10,2024-09-08 18:00,2024-09-07 18:10,2024-09-09 09:32,기타,,MK5,06,쌍용안벽,동해,광양,시멘트운반선,8,6,,,,,,Y,N,,
부산,DSQA3,단양,2024,010,최종,내항,출항,"5,996",2024-09-07 18:10,2024-09-08 18:00,2024-09-08 18:00,2024-09-09 09:35,기타,,MK5,06,쌍용안벽,동해,광양,시멘트운반선,8,6,,,,,,Y,N,,
부산,JG5720,NEW CAMELLIA,2024,226,최종,외항,입항,"19,961",2024-09-07 18:20,2024-09-07 22:15,2024-09-07 18:30,2024-09-09 08:50,기타,24CLCL751NI,MBF,12,국제여객터미널 12선석,HAKATA/FUKUOKA,HAKATA/FUKUOKA,여객선,14,28,,,,,142,N,Y,,
부산,JG5720,NEW CAMELLIA,2024,226,최종,외항,출항,"19,961",2024-09-07 18:20,2024-09-07 22:15,2024-09-07 22:00,2024-09-09 08:50,기타,24CLCL752SE,MBF,12,국제여객터미널 12선석,HAKATA/FUKUOKA,HAKATA/FUKUOKA,여객선,14,28,,,216,142,216,N,Y,,
부산,230033,보원호,2024,082,최종,내항,입항,528,2024-09-07 18:35,2024-09-10 16:30,,2024-09-12 10:57,기타,,MSN,08,신항 2부두 5선석,울산,울산,기타 유조선,4,2,0,0,0,0,0,N,N,,
부산,230033,보원호,2024,082,최종,내항,출항,528,2024-09-07 18:35,2024-09-10 16:30,,2024-09-13 10:17,기타,,MW5,01,5물량장 1선석,울산,울산,기타 유조선,4,2,0,0,0,0,0,N,N,,
부산,D8RV,PANSTAR GENIE NO.2,2024,033,최종,외항,출항,"7,323",2024-09-07 18:35,2024-09-07 22:45,2024-09-07 23:00,2024-09-13 10:13,기타,24PSLCB736E,MSL,01,신항 다목적부두,TOKYO,SHIDAO PT,세미(혼재)컨테이너선,8,9,,,,,,N,N,,
부산,D8RV,PANSTAR GENIE NO.2,2024,033,최종,외항,입항,"7,323",2024-09-07 18:35,2024-09-07 22:45,2024-09-07 18:00,2024-09-13 10:12,기타,24SSPSB736I,MSL,01,신항 다목적부두,TOKYO,SHIDAO PT,세미(혼재)컨테이너선,8,9,,,,,,N,N,,
부산,200031,3명광호,2024,066,최종,내항,입항,299,2024-09-07 18:40,2024-09-09 20:50,,2024-09-10 10:02,기타,,MW5,01,5물량장 1선석,기타항,울산,석유제품 운반선,5,0,0,0,0,0,0,N,N,,
부산,200031,3명광호,2024,066,최종,내항,출항,299,2024-09-07 18:40,2024-09-09 20:50,,2024-09-10 10:02,기타,,MW5,01,5물량장 1선석,기타항,울산,석유제품 운반선,5,0,0,0,0,0,0,N,N,,
부산,9V8001,PACIFIC BUSAN,2024,050,최종,외항,입항,"7,170",2024-09-07 19:00,2024-09-08 13:10,2024-09-07 19:00,2024-09-09 08:51,기타,24SNKO3841I,MBS,02,신선대부두 2선석,OSAKA,KOBE,풀컨테이너선,,18,,,,,,Y,Y,,
부산,9V8001,PACIFIC BUSAN,2024,050,최종,외항,출항,"7,170",2024-09-07 19:00,2024-09-08 13:10,2024-09-08 13:10,2024-09-09 08:52,기타,24SNKO3737E,MBS,02,신선대부두 2선석,OSAKA,KOBE,풀컨테이너선,,18,,,,,,Y,Y,,
부산,BOBO6,ZHONG WAI YUN SHEN ZHEN,2024,032,최종,외항,입항,"9,587",2024-09-07 19:00,2024-09-08 10:58,2024-09-07 19:00,2024-09-09 09:15,기타,24CBMCS33EI,MBR,04,감만부두 4선석(신선대감만터미널),NANJING,NANTONG,풀컨테이너선,,21,,,,,,Y,Y,,
부산,BOBO6,ZHONG WAI YUN SHEN ZHEN,2024,032,최종,외항,출항,"9,587",2024-09-07 19:00,2024-09-08 10:58,2024-09-08 10:58,2024-09-09 09:15,기타,24CBMCS33WE,MBR,04,감만부두 4선석(신선대감만터미널),NANJING,NANTONG,풀컨테이너선,,21,,,,,,Y,Y,,
부산,200036,극동1호,2024,023,최종,내항,출항,299,2024-09-07 19:05,2024-09-26 02:25,,2024-09-26 11:54,기타,,MS5,01,신항 5부두 1선석,울산,기타항,석유제품 운반선,2,3,0,0,0,0,0,N,N,,
부산,200036,극동1호,2024,023,최종,내항,입항,299,2024-09-07 19:05,2024-09-26 02:25,,2024-09-26 11:54,기타,,MW5,01,5물량장 1선석,울산,기타항,석유제품 운반선,2,3,0,0,0,0,0,N,N,,
부산,5LOS8,ZEUS LUMOS,2024,003,최종,외항,출항,"149,525",2024-09-07 19:07,2024-09-08 20:06,2024-09-08 20:06,2024-09-09 09:33,기타,24ONEY1078E,MS3,04,신항 3부두 4선석,YANGSHAN,QINGDAO,풀컨테이너선,,23,,,,1,,Y,Y,,
부산,5LOS8,ZEUS LUMOS,2024,003,최종,외항,입항,"149,525",2024-09-07 19:07,2024-09-08 20:06,2024-09-07 19:07,2024-09-09 09:22,기타,24ONEY1077I,MS3,04,신항 3부두 4선석,YANGSHAN,QINGDAO,풀컨테이너선,,23,,,,1,1,Y,Y,,
부산,120021,동방3호,2024,066,최종,내항,출항,299,2024-09-07 19:10,2024-09-08 14:00,,2024-09-09 09:12,기타,,MW5,01,5물량장 1선석,울산,울산,석유제품 운반선,4,2,0,0,0,0,0,N,N,,
부산,120021,동방3호,2024,066,최종,내항,입항,299,2024-09-07 19:10,2024-09-08 14:00,,2024-09-09 09:12,기타,,MW5,01,5물량장 1선석,울산,울산,석유제품 운반선,4,2,0,0,0,0,0,N,N,,
부산,D7UJ,DONGJIN FORTUNE,2024,047,최종,외항,입항,"7,683",2024-09-07 19:42,2024-09-08 22:42,2024-09-07 19:42,2024-09-09 10:04,기타,24DJSCD266I,WAN,03,남외항 N-3박지,OSAKA,광양,풀컨테이너선,9,10,,,,,,Y,Y,,
부산,D7UJ,DONGJIN FORTUNE,2024,047,최종,외항,출항,"7,683",2024-09-07 19:42,2024-09-08 22:42,2024-09-08 22:42,2024-09-09 10:04,기타,24DJSCD267E,MBS,05,신선대부두 5선석,OSAKA,광양,풀컨테이너선,9,10,,,,,,Y,Y,,
부산,3E6006,YONG SHUN,2024,013,최종,외항,입항,"16,405",2024-09-07 19:54,2024-09-08 18:50,2024-09-07 20:00,2024-09-09 09:08,기타,24XPRS5434I,MS3,03,신항 3부두 3선석,TOMAKOMAI,TOMAKOMAI,풀컨테이너선,,18,,,,,,Y,Y,,
부산,3E6006,YONG SHUN,2024,013,최종,외항,출항,"16,405",2024-09-07 19:54,2024-09-08 18:50,2024-09-08 19:00,2024-09-09 09:29,기타,24XPRS5434E,MS3,03,신항 3부두 3선석,TOMAKOMAI,TOMAKOMAI,풀컨테이너선,,18,,,,,,Y,Y,,
부산,240003,스텔라호,2024,065,최종,내항,출항,399,2024-09-07 20:40,2024-09-09 04:30,,2024-09-09 17:53,기타,,MW5,01,5물량장 1선석,마산,울산,석유제품 운반선,4,2,0,0,0,0,0,N,N,,
부산,240003,스텔라호,2024,065,최종,내항,입항,399,2024-09-07 20:40,2024-09-09 04:30,,2024-09-09 17:53,기타,,MW5,01,5물량장 1선석,마산,울산,석유제품 운반선,4,2,0,0,0,0,0,N,N,,
부산,091321,삼진1호,2024,070,최종,내항,입항,890,2024-09-07 20:50,2024-09-08 01:40,,2024-09-10 10:37,기타,,MSN,04,신항 2부두 1선석,울산,울산,석유제품 운반선,5,3,0,0,0,0,0,N,N,,
부산,091321,삼진1호,2024,070,최종,내항,출항,890,2024-09-07 20:50,2024-09-08 01:40,,2024-09-10 11:06,기타,,MSN,04,신항 2부두 1선석,울산,울산,석유제품 운반선,5,3,0,0,0,0,0,N,N,,
부산,120061,12청경호,2024,025,최종,내항,출항,320,2024-09-07 21:15,2024-09-25 15:35,,2024-10-02 16:04,기타,,MW5,01,5물량장 1선석,울산,울산,석유제품 운반선,4,2,0,0,0,0,0,N,N,,
부산,120061,12청경호,2024,025,최종,내항,입항,320,2024-09-07 21:15,2024-09-25 15:35,,2024-10-02 16:04,기타,,MW5,01,5물량장 1선석,울산,울산,석유제품 운반선,4,2,0,0,0,0,0,N,N,,
부산,150040,오성호,2024,049,최종,내항,입항,999,2024-09-07 21:15,2024-09-10 10:55,,2024-10-10 08:44,기타,,MW5,01,5물량장 1선석,울산,울산,석유제품 운반선,5,5,0,0,0,0,0,N,N,,
부산,150040,오성호,2024,049,최종,내항,출항,999,2024-09-07 21:15,2024-09-10 10:55,,2024-10-10 08:45,기타,,MW5,01,5물량장 1선석,울산,울산,석유제품 운반선,5,5,0,0,0,0,0,N,N,,
부산,202809,36한진호,2024,069,최종,내항,입항,299,2024-09-07 21:25,2024-09-07 21:30,,2024-09-09 09:11,기타,,OLD,01,동명호안,여수,여수,기타 유조선,3,2,0,0,0,0,0,N,N,,
부산,202809,36한진호,2024,069,최종,내항,출항,299,2024-09-07 21:25,2024-09-07 21:30,,2024-09-09 09:12,기타,,OLD,01,동명호안,여수,여수,기타 유조선,3,2,0,0,0,0,0,N,N,,
부산,D7BV,HANA PIONEER,2024,005,최종,외항,출항,610,2024-09-07 21:30,2024-09-07 23:00,2024-09-07 22:30,2024-09-09 10:25,기타,24YJKPY031E,WAN,01,남외항 N-1박지,MIZUSHIMA,MIZUSHIMA,케미칼 운반선,3,9,,,,,,N,N,,
부산,D7BV,HANA PIONEER,2024,005,최종,외항,입항,610,2024-09-07 21:30,2024-09-07 23:00,2024-09-07 22:00,2024-09-09 10:25,기타,24YJKPY031I,WAN,01,남외항 N-1박지,ZHANGJIAGANG,MIZUSHIMA,케미칼 운반선,3,9,,,,,,N,N,,
부산,065812,경해호,2024,048,최종,내항,입항,"5,914",2024-09-07 21:45,2024-09-08 10:25,,2024-09-09 09:12,기타,,MBE,Q3,감만부두 동측안벽 3선석(SK돌핀),마산,여수,석유제품 운반선,9,7,0,0,0,0,0,Y,N,,
부산,065812,경해호,2024,048,최종,내항,출항,"5,914",2024-09-07 21:45,2024-09-08 10:25,,2024-09-09 09:12,기타,,MBE,Q3,감만부두 동측안벽 3선석(SK돌핀),마산,여수,석유제품 운반선,9,7,0,0,0,0,0,Y,N,,
부산,5BAR6,AAL NANJING,2024,004,최종,외항,출항,"14,053",2024-09-07 21:45,2024-09-09 16:40,2024-09-09 16:00,2024-09-19 08:58,기타,24KRMSK315E,MB7,03,7부두 73선석,TAICANG PT,DARWIN,일반화물선,,20,,,,,,Y,Y,,
부산,5BAR6,AAL NANJING,2024,004,최종,외항,입항,"14,053",2024-09-07 21:45,2024-09-09 16:40,2024-09-07 22:30,2024-09-19 08:58,기타,24KRMSK315I,MB7,03,7부두 73선석,TAICANG PT,DARWIN,일반화물선,,20,,,,,,Y,Y,,
부산,VRTX9,SUNNY IVY,2024,017,최종,외항,입항,"9,528",2024-09-07 21:45,2024-09-09 07:55,2024-09-07 21:45,2024-09-09 09:21,기타,24KMTC3655I,MS6,03,신항 6부두 3선석,KANAZAWA,AKITA,풀컨테이너선,,19,,,,,,Y,Y,,
부산,VRTX9,SUNNY IVY,2024,017,최종,외항,출항,"9,528",2024-09-07 21:45,2024-09-09 07:55,2024-09-09 07:55,2024-09-09 09:33,기타,24KMTC3656E,MBS,02,신선대부두 2선석,KANAZAWA,AKITA,풀컨테이너선,,19,,,,,,Y,Y,,
부산,DSQV7,DONGJIN NAGOYA,2024,033,최종,외항,입항,"2,006",2024-09-07 22:00,2024-09-09 06:50,2024-09-07 22:00,2024-09-09 10:04,기타,24DJSC6518I,MB7,01,7부두 71선석,"NAGOYA, AICHI",KOBE,일반화물선,3,12,1,1,,,,Y,Y,,
부산,DSQV7,DONGJIN NAGOYA,2024,033,최종,외항,출항,"2,006",2024-09-07 22:00,2024-09-09 06:50,2024-09-09 06:50,2024-09-09 10:04,기타,24DJSC6521E,MB7,01,7부두 71선석,"NAGOYA, AICHI",KOBE,일반화물선,4,11,1,1,,,,Y,Y,,
부산,3EIK,EASLINE YANTAI,2024,032,최종,외항,출항,"14,089",2024-09-07 22:14,2024-09-08 08:50,2024-09-08 08:50,2024-09-09 08:49,기타,24EASKY063E,MBR,04,감만부두 4선석(신선대감만터미널),광양,DALIAN PT,풀컨테이너선,,18,,,,,,Y,Y,,
부산,3EIK,EASLINE YANTAI,2024,032,최종,외항,입항,"14,089",2024-09-07 22:14,2024-09-08 08:50,2024-09-07 22:14,2024-09-09 08:49,기타,24EASKY062I,MBR,04,감만부두 4선석(신선대감만터미널),광양,DALIAN PT,풀컨테이너선,,18,,,,,,Y,Y,,
부산,TJM5252,YUAN XIANG,2024,006,최종,외항,출항,"1,836",2024-09-07 22:35,2024-09-08 00:30,2024-09-08 00:25,2024-09-09 10:24,기타,24SHSBM062E,WAN,03,남외항 N-3박지,BAYUQUAN,KATAKAMI,일반화물선,,9,,,,,,N,N,,
부산,TJM5252,YUAN XIANG,2024,006,최종,외항,입항,"1,836",2024-09-07 22:35,2024-09-08 00:30,2024-09-07 23:10,2024-09-09 10:24,기타,24SHSBM061I,WAN,03,남외항 N-3박지,BAYUQUAN,KATAKAMI,일반화물선,,9,,,,,,N,N,,
부산,3FUA2,MSC QINGDAO F,2024,001,최종,외항,입항,"15,988",2024-09-07 23:24,2024-09-08 12:03,2024-09-07 23:00,2024-09-09 09:09,기타,24MSCU4435I,MSN,01,신항 1부두 1선석,ZHOUSHAN,HAIPHONG,풀컨테이너선,,23,,,,,,Y,Y,,
부산,3FUA2,MSC QINGDAO F,2024,001,최종,외항,출항,"15,988",2024-09-07 23:24,2024-09-08 12:03,2024-09-08 12:00,2024-09-09 09:30,기타,24MSCU1848E,MSN,01,신항 1부두 1선석,ZHOUSHAN,HAIPHONG,풀컨테이너선,,23,,,,,,Y,Y,,
부산,VRAD3,JI RUN,2024,003,최종,외항,입항,"7,167",2024-09-07 23:25,2024-09-08 02:46,2024-09-07 23:25,2024-09-09 10:38,기타,24TCLCJR33I,MBR,03,감만부두 3선석(신선대감만터미널),LIANYUNGANG,HIROSHIMA,풀컨테이너선,,18,,,,,,Y,Y,,
부산,VRAD3,JI RUN,2024,003,최종,외항,출항,"7,167",2024-09-07 23:25,2024-09-08 02:46,2024-09-08 02:46,2024-09-09 10:38,기타,24TCLCJR33E,MBR,03,감만부두 3선석(신선대감만터미널),LIANYUNGANG,HIROSHIMA,풀컨테이너선,,18,,,,,,Y,Y,,
부산,D7WF,SHECAN,2024,035,최종,외항,입항,"9,858",2024-09-07 23:54,2024-09-08 20:42,2024-09-07 23:54,2024-09-09 08:52,기타,24KMTC3661I,MBR,E2,신감만부두 2선석,TAKAMATSU,TAKAMATSU,풀컨테이너선,2,16,,,,,,Y,Y,,
부산,D7WF,SHECAN,2024,035,최종,외항,출항,"9,858",2024-09-07 23:54,2024-09-08 20:42,2024-09-08 20:42,2024-09-09 08:52,기타,24KMTC3662E,MBR,E2,신감만부두 2선석,TAKAMATSU,TAKAMATSU,풀컨테이너선,2,16,,,,,,Y,Y,,
부산,DSQN2,SKY AURORA,2024,025,최종,외항,출항,"5,500",2024-09-08 00:01,2024-09-08 18:43,2024-09-08 18:43,2024-09-09 09:01,기타,24CKCO1713E,MBR,02,감만부두 2선석(신선대감만터미널),YOKOHAMA,KOBE,산물선(벌크선),4,11,,,,,,Y,Y,,
부산,DSQN2,SKY AURORA,2024,025,최종,외항,입항,"5,500",2024-09-08 00:01,2024-09-08 18:43,2024-09-08 00:01,2024-09-09 09:01,기타,24CKCO0885I,MBR,02,감만부두 2선석(신선대감만터미널),YOKOHAMA,KOBE,산물선(벌크선),4,11,,,,,,Y,Y,,
부산,130047,명진호,2024,061,최종,내항,입항,460,2024-09-08 01:00,2024-09-10 06:50,,2024-09-10 13:31,기타,,MW5,01,5물량장 1선석,울산,울산,급유선,4,2,0,0,0,0,0,N,N,,
부산,130047,명진호,2024,061,최종,내항,출항,460,2024-09-08 01:00,2024-09-10 06:50,,2024-09-10 13:31,기타,,MW5,01,5물량장 1선석,울산,울산,급유선,4,2,0,0,0,0,0,N,N,,
부산,9HA5711,CNC PLUTO,2024,009,최종,외항,출항,"18,826",2024-09-08 01:40,2024-09-08 13:44,2024-09-08 13:00,2024-09-09 09:29,기타,24CCAS0301E,MS5,01,신항 5부두 1선석,광양,KOBE,풀컨테이너선,,23,4,4,,,,Y,Y,,
부산,9HA5711,CNC PLUTO,2024,009,최종,외항,입항,"18,826",2024-09-08 01:40,2024-09-08 13:44,2024-09-08 04:00,2024-09-09 09:11,기타,24CCAS0301I,MS5,01,신항 5부두 1선석,광양,KOBE,풀컨테이너선,,23,4,4,,,,Y,Y,,
