항명,호출부호,선명,입항횟수,입항횟수,구분,외내,입출,총톤수,입항일시,출항일시,CIQ수속일자,수리일시,항해구분,MRN 번호,계선장소,계선장소,계선장소,차항지,전출항지,선박용도,"외항:한국인선원수
내항:해기사선원수","외항:외국인선원수
내항:보통선원수",승무원승선수,승무원하선수,승객승선수,승객하선수,승객,예선,도선,부선호출부호1,부선호출부호2
부산,3EUP7,MSC SONIA,2024,002,최종,외항,입항,"153,092",2024-05-14 07:20,2024-05-15 23:10,2024-05-14 07:00,2024-05-14 09:29,기타,24MSCU2086I,MSN,08,신항 2부두 5선석,SHANGHAI,TIANJIN XINGANG PT,풀컨테이너선,,20,5,4,,,,Y,Y,,
부산,3EUP7,MSC SONIA,2024,002,최종,외항,출항,"153,092",2024-05-14 07:20,2024-05-15 23:10,2024-05-15 23:00,2024-05-16 09:12,기타,24MSCU0839E,MSN,08,신항 2부두 5선석,SHANGHAI,TIANJIN XINGANG PT,풀컨테이너선,,21,5,4,,,,Y,Y,,
부산,DSNA3,제1한미르호,2024,030,최종,내항,출항,"1,941",2024-05-14 07:30,2024-05-14 13:50,,2024-05-16 15:45,기타,,MDY,01,영도(KOCO) 돌핀,울산,울산,석유제품 운반선,6,6,0,0,0,0,0,Y,N,,
부산,DSNA3,제1한미르호,2024,030,최종,내항,입항,"1,941",2024-05-14 07:30,2024-05-14 13:50,,2024-05-16 15:45,기타,,MDY,01,영도(KOCO) 돌핀,울산,울산,석유제품 운반선,6,6,0,0,0,0,0,Y,N,,
부산,V3NL9,ARK,2024,004,최종,외항,입항,"2,564",2024-05-14 07:30,2024-05-16 22:08,2024-05-14 07:00,2024-05-17 09:15,기타,24SPSWC051I,MK6,03,감천 6부두 3선석,VLADIVOSTOK,IMARI,일반화물선,,8,,,,,,Y,Y,,
부산,V3NL9,ARK,2024,004,최종,외항,출항,"2,564",2024-05-14 07:30,2024-05-16 22:08,2024-05-16 21:00,2024-05-17 09:16,기타,24SPSWC051E,WAN,02,남외항 N-2박지,VLADIVOSTOK,IMARI,일반화물선,,8,,,,,,Y,Y,,
부산,160068,제27금진,2024,011,최종,내항,입항,"1,855",2024-05-14 07:50,2024-05-18 15:30,,2024-05-20 08:59,기타,,WAN,02,남외항 N-2박지,포항,포항,산물선(벌크선),6,3,,,,,,N,N,,
부산,160068,제27금진,2024,011,최종,내항,출항,"1,855",2024-05-14 07:50,2024-05-18 15:30,,2024-05-20 08:59,기타,,WAN,02,남외항 N-2박지,포항,포항,산물선(벌크선),6,3,,,,,,N,N,,
부산,185303,103동성호,2024,052,최종,내항,출항,498,2024-05-14 08:00,2024-05-16 00:10,,2024-05-16 15:17,기타,,MW5,01,5물량장 1선석,여천항,울산,석유제품 운반선,4,3,0,0,0,0,0,N,N,,
부산,185303,103동성호,2024,052,최종,내항,입항,498,2024-05-14 08:00,2024-05-16 00:10,,2024-05-16 15:17,기타,,MW5,01,5물량장 1선석,여천항,울산,석유제품 운반선,4,3,0,0,0,0,0,N,N,,
부산,V2HD5,KEITH,2024,001,최종,외항,출항,"11,494",2024-05-14 08:00,2024-05-15 16:50,2024-05-15 16:50,2024-05-16 08:37,기타,24OKSCD022E,MKC,02,감천 중앙부두 2선석,HIROSHIMA,KOBE,일반화물선,,15,,,,,,Y,Y,,
부산,V2HD5,KEITH,2024,001,최종,외항,입항,"11,494",2024-05-14 08:00,2024-05-15 16:50,2024-05-14 08:00,2024-05-16 08:37,기타,24OKSCA022I,WAN,04,남외항 N-4박지,HIROSHIMA,KOBE,일반화물선,,15,,,,,,N,N,,
부산,224805,덕성2호,2024,032,최종,내항,입항,819,2024-05-14 08:10,2024-05-17 04:50,,2024-05-17 14:48,기타,,MW5,01,5물량장 1선석,울산,울산,석유제품 운반선,4,4,0,0,0,0,0,N,N,,
부산,224805,덕성2호,2024,032,최종,내항,출항,819,2024-05-14 08:10,2024-05-17 04:50,,2024-05-17 14:48,기타,,MW5,01,5물량장 1선석,울산,울산,석유제품 운반선,4,4,0,0,0,0,0,N,N,,
부산,3FQZ7,PADIAN 3,2024,015,최종,외항,입항,"13,199",2024-05-14 08:30,2024-05-15 00:46,2024-05-14 09:00,2024-05-14 09:30,기타,24XPRS5418I,MS3,03,신항 3부두 3선석,TOMAKOMAI,TOMAKOMAI,풀컨테이너선,,19,,,,,,Y,Y,,
부산,3FQZ7,PADIAN 3,2024,015,최종,외항,출항,"13,199",2024-05-14 08:30,2024-05-15 00:46,2024-05-15 01:00,2024-05-16 09:09,기타,24XPRS5418E,MS3,03,신항 3부두 3선석,TOMAKOMAI,TOMAKOMAI,풀컨테이너선,,19,,,,,,Y,Y,,
부산,9HA3740,ST. JOHN,2024,002,최종,외항,입항,"16,889",2024-05-14 08:38,2024-05-14 23:56,2024-05-14 08:38,2024-05-16 08:30,기타,24SNKO1987I,MBS,05,신선대부두 5선석,울산,TIANJIN,풀컨테이너선,,24,,,,,,Y,Y,,
부산,9HA3740,ST. JOHN,2024,002,최종,외항,출항,"16,889",2024-05-14 08:38,2024-05-14 23:56,2024-05-14 23:56,2024-05-16 08:30,기타,24SNKO1965E,MBS,05,신선대부두 5선석,광양,TIANJIN,풀컨테이너선,,24,,,,,,Y,Y,,
부산,ICAZ,COSTA SERENA,2024,002,최종,외항,입항,"114,261",2024-05-14 08:45,2024-05-14 19:30,2024-05-14 10:00,2024-05-16 08:27,기타,24PKNS0514I,MBF,14,국제여객터미널 14선석,SAKAIMINATO,KEELUNG (CHILUNG),크루즈선,6,956,11,10,2481,2584,2589,Y,Y,,
부산,ICAZ,COSTA SERENA,2024,002,최종,외항,출항,"114,261",2024-05-14 08:45,2024-05-14 19:30,2024-05-14 18:30,2024-05-16 08:28,기타,24PKNS0514E,MBF,14,국제여객터미널 14선석,SAKAIMINATO,KEELUNG (CHILUNG),크루즈선,6,957,11,10,2477,2584,2477,Y,Y,,
부산,010511,금창호,2024,040,최종,내항,입항,999,2024-05-14 09:00,2024-05-15 02:30,,2024-05-16 17:16,기타,,MW5,01,5물량장 1선석,울산,울산,석유제품 운반선,5,4,0,0,0,0,0,N,N,,
부산,010511,금창호,2024,040,최종,내항,출항,999,2024-05-14 09:00,2024-05-15 02:30,,2024-05-16 17:16,기타,,MW5,01,5물량장 1선석,울산,울산,석유제품 운반선,5,4,0,0,0,0,0,N,N,,
부산,100668,1 배상호,2024,065,최종,내항,입항,80,2024-05-14 09:15,2024-05-14 11:10,,2024-06-27 10:10,기타,,*LP,01,대평동호안,기타항,기타항,석유제품 운반선,0,1,0,0,0,0,0,N,N,,
부산,100668,1 배상호,2024,065,최종,내항,출항,80,2024-05-14 09:15,2024-05-14 11:10,,2024-06-27 10:10,기타,,*LP,01,대평동호안,기타항,기타항,석유제품 운반선,0,1,0,0,0,0,0,N,N,,
부산,WROT,PRESIDENT FD ROOSEVELT,2024,006,최종,외항,입항,"75,752",2024-05-14 09:15,2024-05-15 13:40,2024-05-14 09:00,2024-05-14 09:29,기타,24APLU0060I,MS5,01,신항 5부두 1선석,SAN PEDRO,SHANGHAI,풀컨테이너선,,25,,,,,,Y,Y,,
부산,WROT,PRESIDENT FD ROOSEVELT,2024,006,최종,외항,출항,"75,752",2024-05-14 09:15,2024-05-15 13:40,2024-05-15 11:00,2024-05-16 09:11,기타,24APLU0060E,MS5,01,신항 5부두 1선석,LOS ANGELES,SHANGHAI,풀컨테이너선,,25,,,,,,Y,Y,,
부산,VREN7,KAI PING,2024,017,최종,외항,입항,"5,275",2024-05-14 09:20,2024-05-16 21:44,2024-05-14 09:20,2024-05-17 09:15,기타,24SPGSKP90I,MB7,02,7부두 72선석,QINGDAO,QINGDAO,풀컨테이너선,,18,,,,,,Y,Y,,
부산,VREN7,KAI PING,2024,017,최종,외항,출항,"5,275",2024-05-14 09:20,2024-05-16 21:44,2024-05-16 21:44,2024-05-17 09:15,기타,24SPGSKP90E,MB7,02,7부두 72선석,QINGDAO,QINGDAO,풀컨테이너선,,18,,,,,,Y,Y,,
부산,240023,해창썬,2024,001,최종,내항,출항,"1,154",2024-05-14 09:30,2024-05-30 12:00,,2024-11-21 15:15,기타,,*YQ,01,기타 남항 사설조선소,울산,SHIMONOSEKI,일반화물선,4,3,0,0,0,0,0,Y,Y,,
부산,240023,HAE CHANG SUN,2024,001,최종,외항,입항,499,2024-05-14 09:30,2024-05-30 12:00,2024-05-14 09:30,2024-11-21 15:15,기타,24BABA1023I,*YQ,01,기타 남항 사설조선소,울산,SHIMONOSEKI,일반화물선,6,,,,,,,N,N,,
부산,3EZU4,ZENITH ELITE,2024,010,최종,내항,출항,"2,223",2024-05-14 10:00,2024-05-17 20:05,,2024-05-20 08:59,기타,,WAN,02,남외항 N-2박지,광양,광양,일반화물선,7,3,,,,,,N,N,,
부산,3EZU4,ZENITH ELITE,2024,010,최종,내항,입항,"2,223",2024-05-14 10:00,2024-05-17 20:05,,2024-05-20 08:59,기타,,WAN,02,남외항 N-2박지,광양,광양,일반화물선,7,3,,,,,,N,N,,
부산,DSFU2,PANSTAR DREAM,2024,054,최종,외항,입항,"9,759",2024-05-14 10:00,2024-05-14 15:00,2024-05-14 10:00,2024-05-14 16:22,기타,24PSLCP057I,MBF,12,국제여객터미널 12선석,OSAKA,OSAKA,국제카페리,18,33,2,1,340,190,109,N,N,,
부산,DSFU2,PANSTAR DREAM,2024,054,최종,외항,출항,"9,759",2024-05-14 10:00,2024-05-14 15:00,2024-05-14 14:00,2024-05-14 16:22,기타,24PSLCB058E,MBF,12,국제여객터미널 12선석,OSAKA,OSAKA,국제카페리,18,34,2,1,356,109,356,N,N,,
부산,VRUX2,ONE FRIENDSHIP,2024,002,최종,외항,입항,"154,724",2024-05-14 10:06,2024-05-15 14:33,2024-05-14 10:06,2024-05-16 09:02,기타,24ONEY0577I,MS3,01,신항 3부두 1선석,YANGSHAN,QINGDAO,풀컨테이너선,,22,1,,,,,Y,Y,,
부산,VRUX2,ONE FRIENDSHIP,2024,002,최종,외항,출항,"154,724",2024-05-14 10:06,2024-05-15 14:33,2024-05-15 14:33,2024-05-16 09:12,기타,24ONEY0578E,MS3,01,신항 3부두 1선석,YANGSHAN,QINGDAO,풀컨테이너선,,23,1,,,,,Y,Y,,
부산,071203,제101삼일호,2024,008,최종,내항,입항,302,2024-05-14 10:10,2024-05-14 20:10,,2024-05-17 08:56,기타,,MK2,02,감천 2부두 2선석,기타항,울산,압항 예선,5,6,0,0,0,0,0,N,N,071211,
부산,071203,제101삼일호,2024,008,최종,내항,출항,302,2024-05-14 10:10,2024-05-14 20:10,,2024-05-17 08:56,기타,,MK2,02,감천 2부두 2선석,기타항,울산,압항 예선,5,6,0,0,0,0,0,N,N,071211,
부산,H3SY,SUNNY CLOVER,2024,017,최종,외항,출항,"9,865",2024-05-14 10:10,2024-05-15 13:45,2024-05-15 13:45,2024-05-16 08:32,기타,24KMTC2058E,MS6,03,신항 6부두 3선석,TIANJIN XINGANG PT,울산,풀컨테이너선,2,16,,,,,,Y,Y,,
부산,H3SY,SUNNY CLOVER,2024,017,최종,외항,입항,"9,865",2024-05-14 10:10,2024-05-15 13:45,2024-05-14 10:10,2024-05-16 08:32,기타,24KMTC2057I,MB6,03,자성대부두 63선석,TIANJIN XINGANG PT,울산,풀컨테이너선,2,16,,,,,,Y,Y,,
부산,V3ZQ6,XIANG HAN 8,2024,002,최종,외항,입항,"2,991",2024-05-14 10:40,2024-05-17 17:51,2024-05-14 10:40,2024-05-20 08:30,기타,24SEACA077I,WAN,03,남외항 N-3박지,MIZUSHIMA,DANDONG,일반화물선,,14,,,,,,Y,Y,,
부산,V3ZQ6,XIANG HAN 8,2024,002,최종,외항,출항,"2,991",2024-05-14 10:40,2024-05-17 17:51,2024-05-17 17:30,2024-05-20 08:30,기타,24SEACD077E,MBU,02,연합부두 연2선석,YANTAI APT,DANDONG,일반화물선,,14,,,,,,Y,Y,,
부산,080957,2상훈호,2024,067,최종,내항,입항,125,2024-05-14 10:50,2024-05-14 11:10,,2024-05-20 10:58,기타,,*LP,01,대평동호안,기타항,기타항,석유제품 운반선,2,2,0,0,0,0,0,N,N,,
부산,080957,2상훈호,2024,067,최종,내항,출항,125,2024-05-14 10:50,2024-05-14 11:10,,2024-05-20 10:58,기타,,*LP,01,대평동호안,기타항,기타항,석유제품 운반선,2,2,0,0,0,0,0,N,N,,
부산,DPAI,AL DAHNA EXPRESS,2024,002,최종,외항,출항,"195,636",2024-05-14 11:00,2024-05-17 04:02,2024-05-17 04:02,2024-05-17 14:29,기타,24HLCU7012E,MS3,04,신항 3부두 4선석,SHANGHAI,SINGAPORE,풀컨테이너선,,30,2,3,,,,Y,Y,,
부산,DPAI,AL DAHNA EXPRESS,2024,002,최종,외항,입항,"195,636",2024-05-14 11:00,2024-05-17 04:02,2024-05-14 11:00,2024-05-16 09:03,기타,24HLCU7012I,MS3,04,신항 3부두 4선석,SHANGHAI,SINGAPORE,풀컨테이너선,,31,2,3,,,,Y,Y,,
부산,V7A5052,STAR RANGER,2024,012,최종,외항,입항,"9,916",2024-05-14 11:00,2024-05-15 01:00,2024-05-14 11:00,2024-05-20 14:15,기타,24NSSLE022I,MBS,02,신선대부두 2선석,KAWASAKI,NINGBO,풀컨테이너선,7,10,,,,,,Y,Y,,
부산,V7A5052,STAR RANGER,2024,012,최종,외항,출항,"9,916",2024-05-14 11:00,2024-05-15 01:00,2024-05-15 01:00,2024-05-20 14:15,기타,24NSSLD069E,MBS,02,신선대부두 2선석,KAWASAKI,NINGBO,풀컨테이너선,7,10,,,,,,Y,Y,,
부산,YJTZ3,ESSIEN NO. 108,2024,001,최종,외항,입항,598,2024-05-14 11:00,2024-05-18 11:00,2024-05-14 11:00,2024-05-23 15:46,원양조업선,24HANT0513I,MK2,03,감천 2부두 3선석,KAOHSIUNG,OCEAN DISTRICT,원양 어선,,32,,,,,,Y,Y,,
부산,YJTZ3,ESSIEN NO. 108,2024,001,최종,외항,출항,598,2024-05-14 11:00,2024-05-18 11:00,2024-05-18 11:00,2024-05-23 15:46,원양조업선,24HANT0513E,MK3,02,감천 3부두 2선석,KAOHSIUNG,OCEAN DISTRICT,원양 어선,,31,,,,,,Y,Y,,
부산,100668,1 배상호,2024,066,최종,내항,입항,80,2024-05-14 11:35,2024-05-18 08:30,,2024-06-27 11:43,기타,,MW5,01,5물량장 1선석,기타항,기타항,석유제품 운반선,0,1,0,0,0,0,0,N,N,,
부산,100668,1 배상호,2024,066,최종,내항,출항,80,2024-05-14 11:35,2024-05-18 08:30,,2024-06-27 11:43,기타,,OLH,01,청학안벽,기타항,기타항,석유제품 운반선,0,1,0,0,0,0,0,N,N,,
부산,080957,2상훈호,2024,068,최종,내항,출항,125,2024-05-14 11:42,2024-05-18 19:05,,2024-05-20 12:45,기타,,MW5,01,5물량장 1선석,기타항,기타항,석유제품 운반선,2,2,0,0,0,0,0,N,N,,
부산,080957,2상훈호,2024,068,최종,내항,입항,125,2024-05-14 11:42,2024-05-18 19:05,,2024-05-20 12:45,기타,,MW5,01,5물량장 1선석,기타항,기타항,석유제품 운반선,2,2,0,0,0,0,0,N,N,,
부산,131062,그린오션호,2024,031,최종,내항,출항,"1,872",2024-05-14 12:00,2024-05-14 17:20,,2024-05-16 15:15,기타,,MK3,04,감천 3부두 4선석,울산,마산,석유제품 운반선,5,5,0,0,0,0,0,Y,N,,
부산,131062,그린오션호,2024,031,최종,내항,입항,"1,872",2024-05-14 12:00,2024-05-14 17:20,,2024-05-16 15:14,기타,,MK3,04,감천 3부두 4선석,울산,마산,석유제품 운반선,5,5,0,0,0,0,0,Y,N,,
부산,170004,대진8006,2024,019,최종,내항,출항,411,2024-05-14 12:00,2024-05-14 23:00,,2024-05-16 09:37,기타,,MBD,01,동명부두 D1선석,기타항,기타항,압항 예선,5,6,0,0,0,0,0,N,N,170005,
부산,170004,대진8006,2024,019,최종,내항,입항,411,2024-05-14 12:00,2024-05-14 23:00,,2024-05-16 09:37,기타,,MBD,01,동명부두 D1선석,기타항,기타항,압항 예선,5,6,0,0,0,0,0,N,N,170005,
부산,960908,제53창영호,2024,003,최종,내항,출항,79,2024-05-14 12:00,2024-05-22 17:10,,2024-05-27 09:08,개인항해,,MB7,06,우암부두 76선석,기타항,완도,견인용예선,1,1,0,0,0,0,0,N,N,230001,
부산,960908,제53창영호,2024,003,최종,내항,입항,79,2024-05-14 12:00,2024-05-22 17:10,,2024-05-27 09:08,개인항해,,OLT,01,대교동호안,기타항,완도,견인용예선,1,1,0,0,0,0,0,N,N,,
부산,140025,3성원호,2024,036,최종,내항,출항,432,2024-05-14 12:30,2024-05-17 11:45,,2024-05-20 08:55,기타,,MW5,01,5물량장 1선석,울산,울산,석유제품 운반선,4,3,0,0,0,0,0,N,N,,
부산,140025,3성원호,2024,036,최종,내항,입항,432,2024-05-14 12:30,2024-05-17 11:45,,2024-05-20 08:55,기타,,MW5,01,5물량장 1선석,울산,울산,석유제품 운반선,4,3,0,0,0,0,0,N,N,,
부산,7KLX,QUEEN BEETLE,2024,107,최종,외항,출항,"2,589",2024-05-14 12:40,2024-05-14 15:00,2024-05-14 14:00,2024-05-14 16:21,기타,24JRBTB107E,MBF,05,국제여객터미널 5선석,HAKATA/FUKUOKA,HAKATA/FUKUOKA,여객선,,17,,,,,198,Y,Y,,
부산,7KLX,QUEEN BEETLE,2024,107,최종,외항,입항,"2,589",2024-05-14 12:40,2024-05-14 15:00,2024-05-14 12:40,2024-05-14 16:21,기타,24JRBTQ107I,MBF,05,국제여객터미널 5선석,HAKATA/FUKUOKA,HAKATA/FUKUOKA,여객선,,17,,,,,211,Y,Y,,
부산,HOA6044,NAVE COSMOS,2024,002,최종,외항,출항,"63,398",2024-05-14 12:42,2024-05-14 20:30,2024-05-14 20:00,2024-05-20 16:33,기타,24KRMSK190E,WAN,05,남외항 N-5박지,여수,진해,석유제품 운반선,,24,,,,,,N,N,,
부산,HOA6044,NAVE COSMOS,2024,002,최종,외항,입항,"63,398",2024-05-14 12:42,2024-05-14 20:30,2024-05-14 13:00,2024-05-20 16:33,기타,24KRMSK190I,WAN,05,남외항 N-5박지,여수,진해,석유제품 운반선,,25,,,,,,N,N,,
부산,D7SB,DONGJIN VOYAGER,2024,007,최종,외항,출항,"18,559",2024-05-14 13:15,2024-05-15 08:50,2024-05-15 08:50,2024-05-16 08:59,기타,24DJSC8013E,MBS,03,신선대부두 3선석,HO CHI MINH CITY,인천,풀컨테이너선,8,12,3,3,,,,Y,Y,,
부산,D7SB,DONGJIN VOYAGER,2024,007,최종,외항,입항,"18,559",2024-05-14 13:15,2024-05-15 08:50,2024-05-14 13:15,2024-05-16 08:59,기타,24DJSC8012I,MBS,03,신선대부두 3선석,HO CHI MINH CITY,인천,풀컨테이너선,8,12,3,3,,,,Y,Y,,
부산,UALO,MALTSEVO,2024,003,최종,외항,출항,795,2024-05-14 14:00,2024-06-28 10:00,2024-06-28 09:30,2024-07-01 12:09,기타,24BSHS0023E,WAN,01,남외항 N-1박지,VLADIVOSTOK,부산,원양 어선,,28,27,23,,,,Y,Y,,
부산,UALO,MALTSEVO,2024,003,최종,외항,입항,795,2024-05-14 14:00,2024-06-28 10:00,2024-05-14 14:30,2024-07-01 12:09,기타,24BSHS0022I,MYQ,01,기타 북항사설조선소,감천,부산,원양 어선,,24,,,,,,Y,Y,,
부산,090441,9민성호,2024,045,최종,내항,입항,149,2024-05-14 14:05,2024-05-14 14:30,,2024-05-16 09:39,기타,,*NB,01,남부민방파제,기타항,기타항,급유선,2,1,0,0,0,0,0,N,N,,
부산,090441,9민성호,2024,045,최종,내항,출항,149,2024-05-14 14:05,2024-05-14 14:30,,2024-05-16 09:39,기타,,*NB,01,남부민방파제,기타항,기타항,급유선,2,1,0,0,0,0,0,N,N,,
부산,210020,3선영,2024,041,최종,내항,입항,998,2024-05-14 14:10,2024-05-15 03:00,,2024-05-16 09:38,기타,,MW5,01,5물량장 1선석,울산,여천항,석유제품 운반선,4,4,0,0,0,0,0,N,N,,
부산,210020,3선영,2024,041,최종,내항,출항,998,2024-05-14 14:10,2024-05-15 03:00,,2024-05-16 09:38,기타,,MW5,01,5물량장 1선석,울산,여천항,석유제품 운반선,4,4,0,0,0,0,0,N,N,,
부산,130088,7보광호,2024,031,최종,내항,출항,323,2024-05-14 14:20,2024-05-16 04:50,,2024-05-20 13:44,기타,,MW5,01,5물량장 1선석,울산,여수,석유제품 운반선,4,2,0,0,0,0,0,N,N,,
부산,130088,7보광호,2024,031,최종,내항,입항,323,2024-05-14 14:20,2024-05-16 04:50,,2024-05-20 13:44,기타,,MW5,01,5물량장 1선석,울산,여수,석유제품 운반선,4,2,0,0,0,0,0,N,N,,
부산,9V7910,ATLANTIC BRIDGE,2024,014,최종,외항,입항,"7,532",2024-05-14 14:35,2024-05-14 20:55,2024-05-14 14:35,2024-05-16 09:58,기타,24CKCO0488I,MB6,04,자성대부두 64선석,OCEAN DISTRICT,MIZUSHIMA,풀컨테이너선,,16,,,,,,Y,Y,,
부산,9V7910,ATLANTIC BRIDGE,2024,014,최종,외항,출항,"7,532",2024-05-14 14:35,2024-05-14 20:55,2024-05-14 20:55,2024-05-16 09:58,기타,24CKCO8105E,MB6,01,자성대부두 61선석,OCEAN DISTRICT,MIZUSHIMA,풀컨테이너선,,16,,,,,,Y,Y,,
부산,V7A5455,SAWASDEE SHANGHAI,2024,005,최종,외항,입항,"18,051",2024-05-14 14:42,2024-05-15 09:42,2024-05-14 14:42,2024-05-16 10:00,기타,24SNKO2087I,MBR,03,감만부두 3선석(신선대감만터미널),울산,SHANGHAI,풀컨테이너선,9,11,,,,,,Y,Y,,
부산,V7A5455,SAWASDEE SHANGHAI,2024,005,최종,외항,출항,"18,051",2024-05-14 14:42,2024-05-15 09:42,2024-05-15 09:42,2024-05-16 10:00,기타,24SNKO2059E,MBR,04,감만부두 4선석(신선대감만터미널),울산,SHANGHAI,풀컨테이너선,9,11,,,,,,Y,Y,,
부산,200031,3명광호,2024,032,최종,내항,입항,299,2024-05-14 14:50,2024-05-14 22:45,,2024-05-16 14:50,기타,,MW5,01,5물량장 1선석,기타항,울산,석유제품 운반선,5,0,0,0,0,0,0,N,N,,
부산,200031,3명광호,2024,032,최종,내항,출항,299,2024-05-14 14:50,2024-05-14 22:45,,2024-05-16 14:50,기타,,MW5,01,5물량장 1선석,기타항,울산,석유제품 운반선,5,0,0,0,0,0,0,N,N,,
부산,961095,광일호,2024,118,최종,내항,입항,68,2024-05-14 14:50,2024-05-14 15:55,,2024-05-17 11:54,기타,,MW5,01,5물량장 1선석,기타항,기타항,석유제품 운반선,2,0,0,0,0,0,0,N,N,,
부산,961095,광일호,2024,118,최종,내항,출항,68,2024-05-14 14:50,2024-05-14 15:55,,2024-05-17 11:54,기타,,MW5,01,5물량장 1선석,기타항,기타항,석유제품 운반선,2,0,0,0,0,0,0,N,N,,
부산,090441,9민성호,2024,046,최종,내항,입항,149,2024-05-14 15:00,2024-05-17 05:50,,2024-05-24 09:30,기타,,MW5,01,5물량장 1선석,기타항,기타항,급유선,2,1,0,0,0,0,0,N,N,,
부산,090441,9민성호,2024,046,최종,내항,출항,149,2024-05-14 15:00,2024-05-17 05:50,,2024-05-24 09:30,기타,,MW5,01,5물량장 1선석,기타항,기타항,급유선,2,1,0,0,0,0,0,N,N,,
부산,952077,해수3-9000호,2024,002,최초,내항,입항,"2,234",2024-05-14 15:00,2024-05-04 20:30,,,기타,,OLH,01,청학안벽,기타항,기타항,모래운반용 부선,1,0,0,0,0,0,0,Y,N,,
부산,A8VA4,SOFIA I,2024,002,최종,외항,출항,"54,182",2024-05-14 15:00,2024-05-15 22:46,2024-05-15 22:00,2024-05-16 09:12,기타,24MAEU0353E,MSN,05,신항 2부두 2선석,SAVANNAH,YANGSHAN,풀컨테이너선,,27,13,16,,,,Y,Y,,
부산,A8VA4,SOFIA I,2024,002,최종,외항,입항,"54,182",2024-05-14 15:00,2024-05-15 22:46,2024-05-14 15:00,2024-05-16 09:03,기타,24MAEU0353I,MSN,05,신항 2부두 2선석,SAVANNAH,YANGSHAN,풀컨테이너선,,30,13,16,,,,Y,Y,,
부산,180018,나로,2024,027,최종,내항,입항,289,2024-05-14 15:05,2024-05-16 11:30,,2024-05-22 09:45,기타,,MW5,01,5물량장 1선석,기타항,울산,석유제품 운반선,5,0,0,0,0,0,0,N,N,,
부산,180018,나로,2024,027,최종,내항,출항,289,2024-05-14 15:05,2024-05-16 11:30,,2024-05-22 09:45,기타,,MW5,01,5물량장 1선석,기타항,울산,석유제품 운반선,5,0,0,0,0,0,0,N,N,,
부산,200033,청담,2024,031,최종,내항,입항,"1,130",2024-05-14 15:20,2024-05-17 07:35,,2024-05-20 10:54,기타,,MW5,01,5물량장 1선석,울산,여천항,석유제품 운반선,5,5,0,0,0,0,0,Y,N,,
부산,200033,청담,2024,031,최종,내항,출항,"1,130",2024-05-14 15:20,2024-05-17 07:35,,2024-05-20 10:54,기타,,MW5,01,5물량장 1선석,울산,여천항,석유제품 운반선,5,5,0,0,0,0,0,Y,N,,
부산,971467,제7천양,2024,060,최종,내항,입항,81,2024-05-14 15:30,2024-05-17 08:45,,2024-05-17 14:49,기타,,MW5,01,5물량장 1선석,기타항,옥포,석유제품 운반선,3,0,0,0,0,0,0,N,N,,
부산,971467,제7천양,2024,060,최종,내항,출항,81,2024-05-14 15:30,2024-05-17 08:45,,2024-05-17 14:49,기타,,MW5,01,5물량장 1선석,기타항,옥포,석유제품 운반선,3,0,0,0,0,0,0,N,N,,
부산,VRFB4,MAERSK NEW DELHI,2024,001,최종,외항,출항,"26,532",2024-05-14 15:30,2024-05-15 07:23,2024-05-15 07:00,2024-05-16 09:11,기타,24MAEU0411E,MSN,04,신항 2부두 1선석,SAVANNAH,YANGSHAN,풀컨테이너선,,27,,,,,,Y,Y,,
부산,VRFB4,MAERSK NEW DELHI,2024,001,최종,외항,입항,"26,532",2024-05-14 15:30,2024-05-15 07:23,2024-05-14 15:00,2024-05-16 08:59,기타,24MAEU0411I,MSN,04,신항 2부두 1선석,SAVANNAH,YANGSHAN,풀컨테이너선,,27,,,,,,Y,Y,,
부산,890444,303고려호,2024,048,최종,내항,출항,84,2024-05-14 15:50,2024-05-16 10:00,,2024-05-28 11:50,기타,,*LP,01,대평동호안,기타항,기타항,견인용예선,3,0,0,0,0,0,0,N,N,,
부산,890444,303고려호,2024,048,최종,내항,입항,84,2024-05-14 15:50,2024-05-16 10:00,,2024-05-28 11:50,기타,,*LP,01,대평동호안,기타항,기타항,견인용예선,3,0,0,0,0,0,0,N,N,,
부산,UGCW,OSTROV IONY,2024,006,최종,외항,출항,823,2024-05-14 16:00,2024-05-16 20:00,2024-05-16 19:00,2024-05-29 09:22,기타,24KTIAM027E,MK3,04,감천 3부두 4선석,부산,VLADIVOSTOK,냉동.냉장선,,18,,,,,,Y,Y,,
부산,UGCW,OSTROV IONY,2024,006,최종,외항,입항,823,2024-05-14 16:00,2024-05-16 20:00,2024-05-14 17:00,2024-05-29 09:22,기타,24KTIAM027I,MK3,04,감천 3부두 4선석,부산,VLADIVOSTOK,냉동.냉장선,,18,,,,,,Y,Y,,
부산,YJTG2,GLORY NO.1,2024,001,최종,외항,출항,617,2024-05-14 16:00,2024-05-18 11:00,2024-05-18 11:00,2024-05-23 15:45,원양조업선,24HANT0515E,MK3,01,감천 3부두 1선석,KAOHSIUNG,OCEAN DISTRICT,원양 어선,,30,,,,,,Y,Y,,
부산,YJTG2,GLORY NO.1,2024,001,최종,외항,입항,617,2024-05-14 16:00,2024-05-18 11:00,2024-05-14 16:00,2024-05-23 15:45,원양조업선,24HANT0515I,MK3,01,감천 3부두 1선석,KAOHSIUNG,OCEAN DISTRICT,원양 어선,,34,,,,,,Y,Y,,
